,co_genes,SQpro,SQalpha,Sulfo-ED,SQbeta,Sulfo-TK,Sulfo-TAL,Sulfo-EMP,EMP,TK,TAL,ED,Species_rep,Lineage,GenomesWithThisLocus,TotalGenomesInSpecies,GenomeFractionWithLocus
752,"sqwG,sqvA,sqvD",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000000104,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium cuniculi,1,2,0.5
753,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000104,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium cuniculi,1,2,0.5
754,"sqwI,sqvD,yihS,sqwG,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,2,6001,0.0003332777870354941
755,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000185,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens,1,746,0.0013404825737265416
756,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002834,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900551985,1,6,0.16666666666666666
757,"sqwI,sqvA,sqvD,sqwG,sqwH",0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,True,True,False,MGYG000001205,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__,2,2,1.0
758,"sqvD,sqiA,yihV,sqwG,sqwH",0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,True,False,False,False,MGYG000000073,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__GCA-900066905;g__GCA-900066905;s__GCA-900066905 sp900066905,1,1,1.0
759,"sqwG,sqvA,sqvD,sqwH",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000004308,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238;s__CAG-238 sp000435615,1,83,0.012048192771084338
760,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000004470,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,1,1,1.0
761,"squF,sqvD,sqiA,yihR,yihV",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000002,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis,1,359,0.002785515320334262
762,"sqvD,sqiA,yihR,yihV,sqwF",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000176,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes oroticus,1,3,0.3333333333333333
763,"sqwI,sqwG,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001557,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__F0040;s__F0040 sp900095835,1,1,1.0
764,"yihQ,sqwI,sqvD,yihR,yihV,sqwG",0.0,1.0,0.0,1.0,1.0,0.0,0.5,False,True,False,False,MGYG000002478,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei,2,5767,0.0003468007629616785
765,"yihQ,sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004088,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__Firm-11;s__Firm-11 sp900548145,1,41,0.024390243902439025
766,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000002438,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis,1,4712,0.00021222410865874363
767,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000900,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS902;s__UMGS902 sp900546635,1,1,1.0
768,"slaB,sqvD,squF,sqiA,yihV",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001244,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900549055,1,101,0.009900990099009901
769,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000213,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp003477525,1,2,0.5
770,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004698,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436695,1,19,0.05263157894736842
771,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002233,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter sp900543555,2,25,0.08
772,"yihV,sqvD,slaB,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000457,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900549755,1,64,0.015625
773,"sqwI,sqvA,sqvD,sqwG,sqwH",0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,True,True,False,MGYG000002037,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__SFJ001;s__,1,4,0.25
774,"yihR,yihV,sqvD,sqiA",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003682,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans,1,650,0.0015384615384615385
775,"sqwG,sqvA,sqvD",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000000245,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp003470905,1,97,0.010309278350515464
776,"sqwI,sqvD,sqgA,sqwG,sqwH,sqwF",1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003236,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1397;s__UMGS1397 sp900761355,1,1,1.0
777,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003535,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp004556065,1,1,1.0
778,"sqwI,sqvD,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004618,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus massiliensis,1,13,0.07692307692307693
779,"sqvA,yihS",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001273,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp902373435,1,1,1.0
780,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003560,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp900769795,1,1,1.0
781,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000208,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G ventriosum,2,593,0.003372681281618887
782,"sqwI,sqwG,sqvD,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003252,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900761785,1,1,1.0
783,"sqvA,yihU,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000231,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A,1,1604,0.0006234413965087282
784,"sedA,slaB,yihQ,sqvD,squF,sqiA,yihV",0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003456,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__UMGS1865 sp900547725,1,60,0.016666666666666666
785,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001356,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,1,40,0.025
786,"sqwI,sqvD,sqiA,yihV,yihU",0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,True,False,False,False,MGYG000004136,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900555195,1,6,0.16666666666666666
787,"sqwG,sqvA,sqvD,sqwH",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000001319,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossotus,1,954,0.0010482180293501049
788,"sqvA,sqvD,yihR,sqwG,sqwH",0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000002492,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis,1,7511,0.00013313806417254693
789,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004645,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__QALW01;g__UMGS1322;s__,1,1,1.0
790,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000077,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum soehngenii,1,86,0.011627906976744186
791,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001337,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis,1,1124,0.0008896797153024911
792,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000004680,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;s__,1,1,1.0
793,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001338,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae_A,1,2212,0.0004520795660036166
794,"yihQ,sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003682,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans,1,650,0.0015384615384615385
795,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004747,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900753905,1,2,0.5
796,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002394,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella rara,2,259,0.007722007722007722
797,"yihQ,sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004723,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter sp900548545,1,8,0.125
798,"sqwI,sqvD,yihT,sqiA,yihV",0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,True,False,False,False,MGYG000000148,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas phoceensis,1,367,0.0027247956403269754
799,"sqwG,sqvA,sqvD",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000000189,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115,1,825,0.0012121212121212121
800,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001831,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__TF01-11 sp000436755,1,70,0.014285714285714285
801,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001710,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Extibacter;s__Extibacter hylemonae,1,7,0.14285714285714285
802,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000674,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__;s__,1,1,1.0
803,"sqwG,sqvA,sqvD",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000001761,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__,1,2,0.5
804,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002437,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hominis,1,2,0.5
805,"sqwI,sqvA,sqvD,sqwG,sqwH",0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,True,True,False,MGYG000001321,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger,1,340,0.0029411764705882353
806,"squF,sqvD,sqiA,yihR,yihV",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002601,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900549705,1,33,0.030303030303030304
807,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002601,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900549705,1,33,0.030303030303030304
808,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002080,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900544825,1,28,0.03571428571428571
809,"yihQ,sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003192,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA5416;s__UBA5416 sp900539175,1,16,0.0625
810,"yihT,yihR,yihV,yihU,yihS",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003115,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Franconibacter;s__Franconibacter helveticus,1,1,1.0
811,"sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003664,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900751035,1,1,1.0
812,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001040,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900554045,1,13,0.07692307692307693
813,"sqvA,sqvD,yihR,sqwG,sqwH",0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000004250,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003447295,1,160,0.00625
814,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000002530,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum,1,1643,0.0006086427267194157
815,"sqvA,sedA,sqvD",0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000002619,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_J,1,236,0.00423728813559322
816,"sqwG,sqvA,sqvD",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000002545,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_G,1,2891,0.0003459010722933241
817,"sqwI,sqvA,sqvD,sqwG,sqwH",0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,True,True,False,MGYG000003166,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539885,1,100,0.01
818,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000002963,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;s__Anaerosporobacter mobilis,2,2,1.0
819,"sqvD,squF,sqiA,yihV,yihU,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000450,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1826;s__,1,2,0.5
820,"sqwI,sqvD,yihR,sqwG,sqwH",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004094,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__;s__,1,1,1.0
821,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001321,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger,1,340,0.0029411764705882353
822,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000273,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprophilus,1,342,0.0029239766081871343
823,"sqvA,yihU,sqgA,sqvD",1.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000003456,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__UMGS1865 sp900547725,1,60,0.016666666666666666
824,"sqwI,sqwG,sqvD,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000013,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp902362375,1,37,0.02702702702702703
825,"slaB,sqvD,squF,sqiA,yihR,yihV",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004526,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375,1,1011,0.0009891196834817012
826,"sqvA,yihU,sedA,sqvD",0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000022,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_C,1,1258,0.000794912559618442
827,"sqwI,sqvA,sqvD,sqwG,sqwH",0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,True,True,False,MGYG000003682,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans,1,650,0.0015384615384615385
828,"sqvD,sqiA,yihV,sqwG,sqwH",0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,True,False,False,False,MGYG000002411,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__Christensenella;s__Christensenella sp001678845,1,1,1.0
829,"sqwI,yihQ,sqvD,yihR,sqwG",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003693,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A,1,977,0.0010235414534288639
830,"sqwG,sqvA,sqvD,sqwF",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000000149,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saudiense,2,28,0.07142857142857142
831,"sqvA,sqgA,sqvD",1.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000004548,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__AM51-8 sp900546435,1,19,0.05263157894736842
832,"sqvA,sqgA,sqvD",1.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001146,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900543215,1,19,0.05263157894736842
833,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001220,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp900555375,1,12,0.08333333333333333
834,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000003396,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900766315,1,3,0.3333333333333333
835,"sqwG,sqvA,sqvD,sqwH",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000003396,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900766315,1,3,0.3333333333333333
836,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003682,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans,1,650,0.0015384615384615385
837,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000253,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp002299315,1,997,0.0010030090270812437
838,"sqwI,sqvA,sqvD,sqwG,sqwH",0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,True,True,False,MGYG000001627,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900539695,2,206,0.009708737864077669
839,"sqwI,sqvD,yihR,yihS,sqwG,sqwH",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000196,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron,1,579,0.0017271157167530224
840,"yihV,yihT,yihS,yihU",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002519,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter asburiae_B,1,38,0.02631578947368421
841,"sqwG,sqvA,sqvD,sqwH",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000000251,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans,1,3272,0.0003056234718826406
842,"yihQ,sqwI,sqvD,yihR,yihV,sqwG",0.0,1.0,0.0,1.0,1.0,0.0,0.5,False,True,False,False,MGYG000003693,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A,1,977,0.0010235414534288639
843,"sqwI,sqvD,yihR,sqgA,sqwG,sqwH",1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004797,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sartorii,2,4,0.5
